706,367708,11051,0,0
707,368229,10410,0,0
708,368750,9369,0,0
709,369271,7967,0,0
710,369792,6260,0,0
711,370312,4312,0,0
712,370833,2198,0,0
713,371354,0,0,0
714,371875,-2198,0,0
715,372396,-4312,0,0
716,372917,-6260,0,0
717,373438,-7967,0,0
718,373958,-9369,0,0
719,374479,-10410,0,0
720,375000,-11051,0,0
721,375521,-11268,0,0
722,376042,-11051,0,0
723,376562,-10410,0,0
724,377083,-9369,0,0
725,377604,-7967,0,0
726,378125,-6260,0,0
727,378646,-4312,0,0
728,379167,-2198,0,0
729,379688,0,0,0
730,380208,2198,0,0
731,380729,4312,0,0
732,381250,6260,0,0
733,381771,7967,0,0
734,382292,9369,0,0
735,382812,10410,0,0
736,383333,11051,0,0
737,383854,11268,0,0
738,384375,11051,0,0
739,384896,10410,0,0
740,385417,9369,0,0
741,385938,7967,0,0
742,386458,6260,0,0
743,386979,4312,0,0
744,387500,2198,0,0
745,388021,0,0,0
746,388542,-2198,0,0
747,389062,-4312,0,0
748,389583,-6260,0,0
749,390104,-7967,0,0
750,390625,-9369,0,0
751,391146,-10410,0,0
752,391667,-11051,0,0
753,392188,-11268,0,0
754,392708,-11051,0,0
755,393229,-10410,0,0
756,393750,-9369,0,0
757,394271,-7967,0,0
758,394792,-6260,0,0
759,395312,-4312,0,0
760,395833,-2198,0,0
761,396354,0,0,0
762,396875,2198,0,0
763,397396,4312,0,0
764,397917,6260,0,0
765,398438,7967,0,0
766,398958,9369,0,0
767,399479,10410,0,0
768,400000,11051,0,0
769,400521,11268,0,0
770,401042,11051,0,0
771,401562,10410,0,0
772,402083,9369,0,0
773,402604,7967,0,0
774,403125,6260,0,0
775,403646,4312,0,0
776,404167,2198,0,0
777,404688,0,0,0
778,405208,-2198,0,0
779,405729,-4312,0,0
780,406250,-6260,0,0
781,406771,-7967,0,0
782,407292,-9369,0,0
783,407812,-10410,0,0
784,408333,-11051,0,0
785,408854,-11268,0,0
786,409375,-11051,0,0
787,409896,-10410,0,0
788,410417,-9369,0,0
789,410938,-7967,0,0
790,411458,-6260,0,0
791,411979,-4312,0,0
792,412500,-2198,0,0
793,413021,0,0,0
794,413542,2198,0,0
795,414062,4312,0,0
796,414583,6260,0,0
797,415104,7967,0,0
798,415625,9369,0,0
799,416146,10410,0,0
800,416667,11051,0,0
801,417188,11268,0,0
802,417708,11051,0,0
803,418229,10410,0,0
804,418750,9369,0,0
805,419271,7967,0,0
806,419792,6260,0,0
807,420312,4312,0,0
808,420833,2198,0,0
809,421354,0,0,0
810,421875,-2198,0,0
811,422396,-4312,0,0
812,422917,-6260,0,0
813,423438,-7967,0,0
814,423958,-9369,0,0
815,424479,-10410,0,0
816,425000,-11051,0,0
817,425521,-11268,0,0
818,426042,-11051,0,0
819,426562,-10410,0,0
820,427083,-9369,0,0
821,427604,-7967,0,0
